count	reward_sum	squared_reward_sum	length
679	329.64150235708803	175.32411178914091	685
680	329.85962271969765	173.32513672496054	693
681	192.30634001642466	10152.06630329024	626
682	37.79269519262016	10067.160710148566	345
683	330.8732929509133	175.61420258514084	684
684	329.236918204464	170.19697794851157	705
685	330.330769399181	179.13728258318065	671
686	329.81911820732057	179.54432818807012	666
687	329.72673851437867	177.53805322692693	679
688	329.6245079310611	177.05947695183883	684
689	329.6907302252948	175.04359453426787	683
690	329.48996034730226	177.10969259764855	672
691	329.922777088359	185.56718221901858	657
692	330.27797142229974	179.75668081359083	666
693	330.47880824282765	179.5910518762676	673
694	328.752110414207	174.36560325612695	685
695	328.8844813699834	178.47239441361552	669
696	329.2508969269693	172.23626625165832	693
697	329.1595071135089	171.87500024148167	695
698	15.254302668385208	10057.716662951403	281
699	35.37150373868644	10069.701256565848	314
700	329.9644590616226	178.14755092644887	669
701	329.939488097094	180.57149744063716	664
702	329.5668035503477	177.32686834120446	669
703	330.8344069616869	181.56976942695036	654
704	329.7510342467576	179.71315667167502	664
705	329.5993282664567	176.5244315702583	677
706	329.531427545473	176.011514566203	671
707	329.58819763734937	178.09118115573358	667
708	329.4243840370327	172.61186828220696	685
709	330.75108403805643	180.91082769462437	658
710	329.4741009599529	178.94034409076738	666
711	329.7987328581512	176.97523741547215	674
712	330.28858310356736	177.48688579252115	675
713	-94.74931377265602	10001.40567154515	62
714	330.7272706152871	176.2957908536934	676
715	330.44177328795195	174.95154933267696	678
716	330.6217544861138	179.48920809908535	664
717	330.80305830575526	178.65189488744824	672
718	330.45520967431366	188.34306018273	636
719	-98.0337456325069	10000.698382119599	57
720	329.69762530643493	180.47964591202708	665
721	-94.70191193604842	10001.403173967456	70
722	-95.32178547605872	10002.171098712468	65
723	330.00522610452026	180.448271290265	660
724	330.37152565456927	186.62692456934826	647
725	330.5946420850232	186.09785461034232	647
726	329.6663557738066	184.31236872539944	648
727	50.73663481324911	10077.342139570637	351
728	330.89973469730467	186.11214744291172	650
729	330.73512037470937	185.02556199514703	649
730	330.9537328975275	189.85255869337715	638
731	76.8440519766882	10094.260352821682	388
732	330.73149489983916	182.5716250625964	656
733	330.4633134966716	179.3263267438654	671
734	329.9780511939898	179.875218722189	665
735	331.76038179080933	188.03913050557065	639
736	329.92019692994654	175.588068332697	684
737	330.4449395760894	181.87763693358625	653
738	330.85293330438435	180.9337486510441	667
739	137.7301777554676	10125.906689579218	507
740	330.02555944398046	182.02315530981627	663
741	26.482107302173972	10062.504859222427	312
742	330.9566854154691	185.0639634161473	654
743	329.07566483691335	182.40138014458427	657
744	178.3667238187045	10148.766740962854	576
745	331.06101351510733	182.6217395116028	659
746	52.15562768466771	10078.921971000957	348
747	50.891893139109015	10079.399812944968	338
748	330.46786590944976	185.38281392328312	656
749	330.05839842557907	181.16953142173668	672
750	329.56109395902604	179.67071823809434	670
751	329.3257800042629	184.70692179046105	657
752	330.57406957633793	180.7260983271711	668
753	330.10857125744224	176.49006459371824	684
754	328.87665743753314	178.14279744685365	672
755	327.7966821966693	176.414729335935	674
756	329.09491742029786	176.05596771810164	677
757	329.5420389799401	175.03499803684085	684
758	328.7665845025331	177.35986562282937	671
759	329.8333398811519	175.83140187225175	687
760	330.33339633606374	177.65511398931358	671
761	330.5191584378481	187.77186301499984	642
762	329.2978202989325	175.65807795434603	686
763	329.88092311052606	178.3164260226114	674
764	329.52541525289416	177.26428926993674	676
765	330.50962186791	176.7156707163033	684
766	331.0975528303534	180.09479349423356	665
767	330.68080569338053	177.7612625415765	678
768	331.0999562796205	176.04050601581943	683
769	330.6669645756483	173.3346592164755	689
770	330.88831101357937	183.60528776740435	652
771	330.8471848294139	175.6823042672196	683
772	330.3678674697876	179.35152685679415	666
773	330.6832366194576	176.11235130742378	678
774	166.99811106175184	10139.624219003459	576
775	329.67931706737727	174.33037740826492	683
776	328.99386004544795	175.71898550497514	685
777	330.4956002216786	178.82837099038903	674
778	330.8147158876527	181.40229889609304	660
779	329.4235201207921	178.79573617883324	663
780	331.29616143740714	177.49154255874134	675
781	330.0842162258923	181.39994894234513	653
782	329.1713216546923	180.81659119322023	659
783	327.4850699901581	171.8514748634238	682
784	328.7260178271681	173.52030736748475	691
785	330.9463309533894	182.3339212808711	659
786	330.20931579358876	177.374284809426	677
787	329.88435816578567	176.95058831145613	678
788	330.2658451460302	182.74492273982162	656
789	330.37899276427925	184.47846963969448	650
790	329.79781797900796	176.42330430123766	678
791	331.03375349286944	182.5984387533615	652
792	330.8854304905981	178.63211147173416	672
793	330.9304988598451	181.3523098007031	665
794	329.1303946627304	178.63967557179134	666
795	330.18266986869276	176.52566477749835	676
796	330.4279381027445	180.43662461012462	670
797	328.9889061562717	181.23013378386824	667
798	331.3242655172944	185.84987942887574	644
799	330.225421840325	181.8779543490037	662
800	330.0534492218867	177.88047316189994	676
801	330.7249854709953	183.07827069508022	655
802	330.608138945885	180.99756392186083	661
803	330.82622983003967	184.2853871115401	648
804	328.4635019460693	182.7721218623263	651
805	331.8054439253174	181.82607373697442	662
806	330.522237367928	184.2185307834401	653
807	330.4036902822554	180.94290218842758	660
808	331.5463717970997	184.55438311310652	651
809	331.2433907315135	186.7120294959884	640
810	331.27695900015533	183.37936137453858	653
811	80.33556535746902	10096.484471465634	387
812	330.8356446027756	188.0771384570312	638
813	330.2535055652261	188.8153420890732	634
814	46.09138115681708	10077.998614279111	318
815	329.9026125371456	182.43729308763045	656
816	331.2838725959882	186.73492060328584	644
817	330.7409557206556	186.09397120778078	641
818	329.7391510717571	185.22036206504902	645
819	329.4285687636584	181.0539956003604	653
820	331.22740349639207	190.08407218632584	632
821	329.96929707191885	183.3293655533404	652
822	330.84469235222787	185.76360373397074	645
823	330.67622383870184	187.68049177669195	638
824	331.379754781723	188.67113423783178	644
825	331.03880704566836	184.1696637968557	654
826	331.9843819802627	187.62358756407752	639
827	332.0060660294257	183.3534550417576	661
828	329.29645209386945	177.54258672624496	674
829	330.53382253833115	188.10441851357095	640
830	330.4348797183484	183.12293130216705	657
831	331.62833289057016	186.84439188796088	637
832	331.18340944871306	183.18679407780695	657
833	330.11492958758026	179.65994508976442	661
834	329.97296200692654	180.28758358266936	663
835	331.095973636955	186.38847705926995	644
836	330.46724778041244	183.50118212200886	654
837	330.7977282879874	181.33997310842392	655
838	330.90689133666456	185.05162069397767	653
839	330.03107141144574	181.9322598095638	659
840	176.4060290362686	10156.047611600217	544
841	327.4743686001748	181.21173289702176	647
842	331.46861942857504	192.5444824338185	623
843	330.9398497408256	186.86483825014068	640
844	331.38176344521344	188.49244361277644	637
845	331.4895258434117	184.42740056872498	649
846	329.6694740448147	178.06091348938816	669
847	330.17526570986956	182.21956752656826	654
848	330.1352543346584	184.24710219351977	647
849	329.34565206989646	183.47754812421647	646
850	330.1746797133237	185.41429225866807	646
851	331.0888559166342	183.38341174146086	654
852	329.9307688511908	181.9307257735368	655
853	329.91157741099596	181.41434533427014	665
854	330.4363867957145	182.45952796437288	653
855	330.4211546648294	183.5488605418812	652
856	330.17380951251835	180.02666338374922	666
857	330.1107617681846	178.9703660255078	671
858	331.45461745373905	184.43220538208595	647
859	178.64175248052925	10157.121286415477	544
860	331.86504076514393	185.7310982024585	647
861	331.0645388290286	183.0340493474255	649
862	332.6372497137636	184.83185873381206	649
863	331.90359532274306	185.5531019571042	649
864	330.5410318877548	187.03543550720465	646
865	331.6662837844342	189.01524325921815	635
866	330.7501086164266	186.44884931787738	640
867	330.7337959674187	186.18687008615382	639
868	331.52435228414834	185.84948970664107	642
869	331.0204852297902	186.86984177901587	644
870	331.82589621748775	185.17752164500538	648
871	331.58188546821475	191.0847291090217	632
872	330.4009266961366	187.0164686441717	639
873	331.07514168694615	188.62909117994005	640
874	331.76666109543294	187.54721536463722	640
875	330.0333783617243	179.77974547297296	663
876	330.97024879977107	185.39579444301543	641
877	330.5712843462825	188.41452728811996	636
878	330.6821624469012	184.3928739457373	650
879	330.59132749401033	187.06404196854882	638
880	329.56982833333313	183.5356252035136	640
881	330.27169722132385	182.57269075462654	653
882	330.4487596033141	184.50925104815855	653
883	331.4682548176497	189.927245938343	628
884	330.4289374547079	183.4574084468149	649
885	331.12650462333113	188.20380218299246	639
886	330.75916676595807	188.2559014486377	631
887	330.24791640322655	187.209141437942	636
888	332.0624683648348	187.55991713475566	639
889	330.7257216013968	186.14340769986524	639
890	330.4451821157709	185.024712639365	644
891	330.6157990023494	183.2588423103443	648
892	330.5451340377331	186.67778411605084	638
893	331.4449997935444	190.0854009595986	627
894	331.85013719275594	192.8648330871701	621
895	-77.39627475012094	10008.988141311409	96
896	331.2791834953241	189.47227014708074	629
897	330.23876909632236	188.08430790352304	635
898	331.10844931192696	187.74712833249018	636
899	330.4597699083388	185.18707626206606	643
900	331.32080534193665	191.91464677288633	625
901	120.97561187949032	10122.512318979783	447
902	331.2843651250005	187.8296039716388	645
903	331.049244989641	183.28720748056026	653
904	332.4822493935935	191.04664791084093	631
905	331.37229185178876	185.03453929590103	646
906	330.9803626155481	185.99960670099438	638
907	330.3675610162318	183.9750086672326	651
908	330.4124301178381	185.9550411885411	643
909	330.82180089131	185.8407786723605	642
910	331.53868603287265	187.52396277137882	644
911	-68.69997235015035	10014.836428911512	108
912	330.5299105588347	185.57124309303407	641
913	330.3984495503828	184.27743839994412	650
914	330.33614445943385	182.5125197590885	657
915	329.17432911135256	181.6122449827751	651
916	331.52213836461306	186.10119183811534	642
917	330.17437592800707	183.76359296120364	643
918	332.00710559869185	192.32391431211352	618
919	220.19365737214684	10180.562558077592	620
920	331.04721605218947	190.22446951131283	628
921	331.41081682033837	188.92802704777017	635
922	331.2697664555162	190.51080433112327	623
923	332.13975329604	192.29929795307555	627
924	331.56287250854075	191.29828099002276	629
925	331.1992765981704	184.66629800223944	648
926	330.7579135969281	188.33867333654845	635
927	331.0856872955337	186.26257078575088	641
928	330.9034597398713	187.36470917475708	639
929	-94.55853834329173	10001.859512559084	66
930	331.2281670020893	187.29840679593556	639
931	331.84445302095264	191.47257675537276	626
932	331.01921151950955	189.57902123450282	633
933	331.01008958928287	184.08126574956643	651
934	331.61120142042637	184.59296743296568	649
935	331.0440742438659	188.35066502157954	635
936	331.46741245966405	185.71974197356266	642
937	332.47623907215893	192.12469676713323	623
938	34.14988932572305	10069.58095540015	310
939	329.76920374296606	181.25956528651614	666
940	331.02809778787196	188.5760158441927	639
941	330.56037606904283	186.10655101448867	640
942	330.5516180563718	186.95629080535844	640
943	329.3305505765602	185.5610894611857	638
944	330.3226369433105	189.63889460979345	628
945	330.7285719849169	190.7821264354282	626
946	76.65862730517983	10096.823251455675	375
947	330.75294043682516	186.6207083070693	643
948	-40.14044449198991	10029.490187283489	170
949	331.3051196616143	183.78808131097415	652
950	331.01517450250685	190.55621956525175	628
951	332.06468652002513	186.43793504225565	645
952	154.47539161890745	10140.215808150815	515
953	330.43961461260915	189.3152477377282	637
954	331.18377391062677	193.37648088893565	619
955	331.1558501776308	184.65690833836643	657
956	332.16295829904266	190.48565025648278	633
957	331.10416947863996	194.02239097600966	616
958	330.3849205644801	189.61309247999785	630
959	332.0427348408848	193.89572341588774	619
960	330.9615917215124	187.21111050063084	640
961	331.9924056585878	185.81283518614686	650
962	331.4321608059108	189.22983749898117	636
963	331.11357475444674	186.47580445211048	647
964	330.65281711891294	185.40955760375036	647
965	65.71714656986296	10088.784255094914	362
966	330.54165500588715	182.48026753984854	657
967	331.29002029821277	191.33484853102289	630
968	332.29676525387913	183.80940848519148	656
969	331.47377140261233	183.81192625896742	655
970	330.3966325856745	182.2353952378964	655
971	331.069135889411	185.0265369174502	646
972	330.90418885834515	190.26902388773198	629
973	331.65903858374804	195.58271279728362	610
974	330.826184399426	188.9185819460377	634
975	330.42221489269286	188.52156068143864	638
976	330.77677303459495	187.73212751806528	635
977	331.2724903039634	189.75021289817633	632
978	331.0688101211563	186.7082298676003	640
979	330.7080027759075	187.65708079248978	635
980	331.1252334676683	184.83368963973038	647
981	331.3865394303575	190.05986293310386	632
982	331.70366070978343	192.6995677262213	620
983	330.9622982623987	190.26077938011215	627
984	332.0362932328135	192.808922954114	625
985	331.55873975902796	190.87379227318584	628
986	331.1946633197367	192.03415168537396	624
987	331.21277550421655	188.2245298452358	632
988	331.71051775757223	190.21430588901265	634
989	331.79087419295684	192.91103884108338	622
990	331.6038905857131	190.5808930666209	625
991	329.95944528095424	188.49391389423658	630
992	330.05828437022865	190.62682369037566	629
993	331.18417395092547	190.87075950880114	629
994	330.34152212459594	187.21357351210744	635
995	331.4017197508365	191.7509888788364	622
996	331.11575273424387	191.16193106300753	625
997	330.9602408381179	190.34170417611168	632
998	331.1345229027793	192.24040416803552	629
999	331.9085122374818	196.20384617651862	615
1000	331.43172979261726	189.22561578155506	634
1001	330.28483323473483	187.14481768071101	640
1002	331.36495422106236	192.6867508864397	619
1003	330.8147423604969	184.21408763765194	651
1004	331.61035189032555	193.06788186493287	623
1005	332.1331621874124	192.6911007526854	632
1006	330.84483157098293	191.42739410658143	628
1007	330.95052005769685	192.86685719885367	625
1008	331.5368870049715	191.10404051563273	630
1009	329.6699489429593	188.36948776124757	638
1010	330.7202083626762	191.91439009119455	619
1011	331.0923659950495	190.87756820168113	625
1012	123.19487803429365	10126.339891430685	447
1013	10.500140274874866	10060.53913666275	246
1014	331.70631010551006	191.7284151068053	625
1015	331.61516729928553	189.78959328370635	631
1016	332.5092017031275	193.8241410296544	621
1017	332.4128855196759	194.79300422326105	620
1018	332.1155375484377	196.6876292174324	620
1019	331.20175356511027	193.41831653797814	621
1020	331.7717306558043	188.9182600838058	638
1021	331.68412465415895	193.18779340892007	623
1022	330.5624462077394	183.22160114031524	661
1023	330.74437241256237	191.92690667191215	626
1024	332.1868679765612	188.97274733872536	640
1025	331.97132770717144	193.68246775522667	629
1026	331.68865392170846	192.69074130594112	624
1027	331.73959994874895	189.80808594298372	633
1028	331.24057215824723	186.5972111364831	644
1029	332.64803578611463	192.66503593101652	626
1030	332.6721171112731	192.23536813623613	625
1031	332.86429520882666	197.57735422263963	611
1032	331.6021698974073	193.50055357948926	621
1033	332.4665905479342	193.62636897416513	620
1034	333.32568112947047	193.26678030279038	627
1035	332.4477111864835	193.65406962816854	624
1036	332.6785019021481	196.8690034267393	611
1037	331.9525291994214	190.6765165368042	633
1038	331.3296868875623	190.4736468035996	635
1039	332.75731957983226	193.9930705231024	622
1040	332.4363617482595	193.03695548669415	622
1041	330.78704388812184	193.28771751351462	620
1042	331.7756501371041	192.1180466962391	629
1043	332.38370395451784	191.90652622923352	625
1044	331.9412377793342	192.60496823408724	623
1045	332.34122580103576	188.97923803192174	635
1046	333.42574985325336	191.33869146032478	630
1047	332.03293988946825	189.9285378452624	630
1048	333.36582529358566	195.28899474754127	617
1049	331.60510459542274	190.79154108512074	635
1050	331.1113729747012	191.42095391225604	625
1051	330.92498233076185	188.9371587490241	626
1052	331.9793850760907	193.6440291472352	619
1053	332.62098280899227	192.34053115440332	625
1054	333.2887627091259	195.06182553782222	623
1055	332.7810089997947	192.57563016372126	622
1056	332.4315257910639	196.42803053469117	612
1057	331.63135131727904	191.5259756234319	628
1058	331.9310076162219	194.98294114089992	616
1059	331.28310484811664	193.3571816288895	622
1060	332.119468415156	195.08941045126033	615
1061	331.4727561066393	191.09433819036173	626
1062	332.16511532105505	194.1815808809809	616
1063	332.6560117620975	195.48140107508857	618
1064	332.5464171199128	196.8023410372856	616
1065	331.4931609858759	195.49617852983792	613
1066	331.82955670915544	194.68822022046868	619
1067	332.3739729905501	196.6493508478516	609
1068	331.1968615753576	189.509455044322	631
1069	332.711968800053	197.69613925429582	610
1070	332.5680839465931	199.18875012443874	610
1071	332.4553545014933	193.7431267852981	620
1072	331.82987989299	194.22955608139176	618
1073	332.5422151032835	196.0701884872395	617
1074	333.5874696224928	196.4511781830339	619
1075	333.88673975132406	198.6584424219559	613
1076	146.40631924476475	10139.725666382818	486
1077	333.04229340329766	195.8092614222127	612
1078	332.7852713614702	195.77161281730866	617
1079	331.7291697533801	190.92243754483584	627
1080	332.630090624094	194.28183357562142	616
1081	333.22187809553	199.14573209070664	611
1082	333.15469732508063	202.0778930144595	601
1083	333.0214109942317	197.69769314684356	612
1084	333.0793412756175	199.24955617292878	607
1085	332.49427686817944	199.5376751824989	607
1086	332.9549930701032	192.45061398646425	624
1087	333.94016423635185	202.00949191859777	604
1088	333.90754776168615	202.13505903262796	602
1089	332.86696867085993	198.7353365113604	603
1090	332.8667676150799	194.30460956973317	622
1091	333.6868189070374	197.81042092121146	610
1092	333.653335807845	197.82042177480187	615
1093	332.76752970926464	194.09042886182002	620
1094	332.04292210005224	195.57181980940283	614
1095	332.5810153670609	194.43056941215133	620
1096	332.94642227422446	200.99433189378738	602
1097	332.65609160624444	200.5658241475262	601
1098	332.7439923733473	198.40139435243154	608
1099	333.30960927531123	203.5110499742969	596
1100	332.5085683623329	203.43179677034158	592
1101	331.95564463175833	197.2923318367613	612
1102	332.2861210377887	196.74586501861654	611
1103	332.8906316123903	197.22805284031708	614
1104	332.7389755155891	198.97098496646564	609
1105	333.00701165013015	200.0574824006188	605
1106	332.991776692681	197.20289062058447	613
1107	332.97703133895993	196.97036926718516	614
1108	332.58464688807726	195.3155547440596	615
1109	332.5378973064944	198.74711740519896	610
1110	333.58319671452045	196.57807103988267	617
1111	333.38120404910296	200.17258698313378	607
1112	333.18407381512225	198.37757255800693	608
1113	332.697504080832	189.03983316754847	641
1114	333.42078260332346	193.7793407766731	626
1115	332.4779508635402	194.46893463217782	616
1116	332.9095956729725	194.95573409880143	622
1117	332.63520985934883	196.75490934316525	613
1118	333.7018146254122	201.27176862233082	603
1119	332.16971330344677	193.245073513384	624
1120	333.0591240078211	194.84140669188116	616
1121	332.75748392473906	196.45620817122338	616
1122	333.4711943138391	197.66910522506214	612
1123	333.4274172782898	196.5258460925238	614
1124	333.03621381055564	198.68749655243238	609
1125	333.14356126077473	196.52186492015383	613
1126	333.930431592511	198.271905982638	612
1127	332.9333283705637	196.71266894091548	611
1128	332.96599366609007	197.9755172154415	608
1129	332.4277913114056	198.4696982493588	608
1130	331.7088775075972	198.04286462530456	607
1131	331.860232995823	197.04360003823393	610
1132	332.8036719383672	201.61338539820576	600
1133	332.60052242223173	197.58379931916414	611
1134	333.11591425631195	196.0576184467599	613
1135	332.93382614385337	201.76204711406115	598
1136	332.93849701806903	200.49183462489668	602
1137	332.865776007995	200.49469726566957	600
1138	332.63757342100143	197.35029471124784	616
1139	331.42774946789723	195.76271591119132	613
1140	332.41314062289894	194.82793320651825	620
1141	333.30850277561694	202.12264608902154	602
1142	333.16346860304475	196.13913805241825	615
1143	332.55346348695457	197.62622269344087	611
1144	331.8284304821864	194.06173025238263	619
1145	332.194509645924	195.65884163238505	615
1146	332.39917095471174	197.47241991362364	613
1147	332.7861975468695	194.0050825314445	620
1148	332.4595406046137	193.08207546899078	625
1149	332.5518164015375	197.07947818226432	616
1150	332.4590668277815	196.93141488579136	609
1151	332.6149321086705	197.26325514225732	606
1152	332.58600728958845	198.3404040704537	608
1153	332.8974282266572	197.8998256215059	608
1154	330.9635457210243	197.65753033033567	602
1155	332.7966564577073	198.5712667684683	606
1156	333.36592777166516	196.01735677116045	612
1157	332.3449832787737	201.85602577191383	593
1158	331.6711199525744	198.2856297991284	603
1159	332.24277802277356	200.46486032751324	601
1160	332.7218413699302	198.1539542789139	609
1161	332.9444922050461	199.4629923233374	605
1162	333.2277020383626	201.9563417284944	601
1163	333.90266012307256	200.17215309167423	610
1164	332.26105126948096	197.7359948044927	608
1165	333.27918849047273	202.52596823124136	599
1166	332.824699819088	201.40103326685212	598
1167	333.12566350214183	202.41885876371737	596
1168	334.1412834888324	198.50446305915344	614
1169	333.1570041552186	197.50779777923873	613
1170	332.95564802223817	195.28541975412057	616
1171	333.0280343494378	198.7609922724065	605
1172	332.74525850918144	198.462435977734	609
1173	333.303729695268	197.32676194412852	612
1174	-13.512472681235522	10043.787457108643	212
1175	331.63916874304414	194.14184062220966	615
1176	-92.49859879165888	10001.842096912436	72
1177	331.9662475772202	195.12747008321332	615
1178	332.4126566974446	199.3184480177449	603
1179	331.59278984274715	194.52889654881253	618
1180	332.2416602168232	199.40011547216972	610
1181	332.59043804369867	197.7289344016938	609
1182	333.18416631314903	198.8366777956106	604
1183	333.40301999635994	200.30214541113025	604
1184	331.9268751386553	195.66670607628606	613
1185	332.54567085951567	197.9157126635659	606
1186	333.1529572028667	199.55625537738362	609
1187	332.9566526133567	198.09943186074156	607
1188	332.69267443194985	197.74896168864228	606
1189	332.4190726559609	193.78895525385474	622
1190	332.69264624267817	189.94039238827907	634
1191	332.3922277651727	193.65200829474767	620
1192	332.0985654722899	200.25061856882635	600
1193	332.06179252360016	196.7982679198255	607
1194	333.5754134878516	197.5238322364272	612
1195	332.89808118902147	198.34784648045746	609
1196	333.35298431664705	201.09498648920658	608
1197	331.41348735784413	195.57596499528944	616
1198	333.1239970140159	199.95509032996182	604
1199	-92.65821968764067	10001.60992390241	71
1200	333.19491010252386	201.5459877284652	599
1201	331.92795578949153	200.34122787016358	599
1202	333.36380305700004	202.20048547984348	598
1203	332.10067142546177	201.65327757519432	596
1204	333.24653391726315	201.78805024597835	598
1205	332.7893939502537	198.6987520490224	607
1206	332.2785567548126	197.39571124699427	609
1207	333.50262543931603	201.31356483116525	603
1208	333.4492048928514	201.99660381594794	603
1209	333.2336739897728	198.1461665152308	610
1210	333.2692723451182	200.30029352265026	601
1211	333.35560621879995	201.505879185023	603
1212	332.80216085352004	194.51693729107865	622
1213	333.1909451391548	198.9840682045726	606
1214	332.7620455008	196.64058639836827	614
1215	333.4849323891103	199.98459451777404	605
1216	333.83163618668914	196.42227463968044	616
1217	333.2057294137776	203.39701256851265	593
1218	332.6808478683233	196.34528069451062	610
1219	332.01528981514275	194.0018481894706	614
1220	331.77616404462606	197.62834074506512	608
1221	35.02764651924372	10072.222588324235	298
1222	333.7165011372417	199.12765410267826	607
1223	332.45219966582954	199.09394360458188	603
1224	332.0260856738314	198.25520267125316	604
1225	331.46801906451583	198.61317699071463	606
1226	332.22542710229754	201.00651329901947	602
1227	332.31703954655677	198.99510195180696	609
1228	332.59053086303174	199.94599051028425	601
1229	332.52324040420353	201.46016906747298	603
1230	331.6346559198573	195.69977884749352	613
1231	332.49294410739094	205.94894715846937	589
1232	332.42656343616545	201.74141649109922	595
1233	332.71814266964793	199.00642361836873	606
1234	332.293893068796	193.66262554229306	621
1235	333.3622350888327	204.76344371160752	593
1236	331.9813485778868	197.4991673527113	604
1237	331.87302935123444	204.27693725668576	588
1238	333.44739522598684	202.27222217477782	599
1239	332.03759713098407	199.16443323220994	604
1240	332.8405227428302	197.45043622055894	612
1241	333.3795388638973	202.72277885432635	600
1242	333.0814219620079	200.15552249960473	599
1243	332.50847654696554	200.16474131975036	603
1244	332.70124159939587	199.87179970627977	602
1245	332.88503947947174	197.76955208553096	611
1246	334.0927760209888	204.35355043196108	594
1247	333.310644229874	202.8997614753694	599
1248	333.19290986005217	196.9797795514308	615
1249	333.3659726474434	200.57154752043812	603
1250	333.71838302817196	201.14378427801853	603
1251	333.1703556571156	202.02279111222956	599
1252	333.79180543590337	203.13677625909276	596
1253	333.0076300576329	203.13799267373935	596
1254	333.3080373303965	200.4035154833059	604
1255	332.93625850696117	200.15871745141965	602
1256	333.3551546148956	200.93661095193596	599
1257	333.073717745021	205.92362225580655	587
1258	332.42171680927277	201.79374968666085	599
1259	333.06015026569366	204.27684988122252	595
1260	333.2195200379938	203.3138202251915	602
1261	333.7971299197525	204.270553368087	594
1262	332.8608362316154	203.44122519533798	596
1263	332.53995642252266	200.3885368341277	599
1264	332.94319302402437	195.60584073308928	614
1265	332.99499960709363	201.77582260448145	606
1266	333.6957470420748	202.74000500591012	596
1267	332.80963976867497	202.65041765337455	592
1268	333.55550796724856	205.41787498103832	589
1269	333.30004734545946	201.8264282056551	600
1270	333.12582431547344	199.41839064929522	606
1271	332.60142307542264	200.81160727620843	603
1272	333.3269887790084	202.0328144133503	597
1273	332.6284217555076	200.8079896561986	600
1274	334.43897904641926	207.0802433559308	591
1275	333.25713834166527	202.36299095076077	597
1276	334.0536978468299	204.2648498866408	592
1277	333.5178494285792	205.18206185171368	592
1278	333.2782712103799	201.41297636866238	601
1279	334.5828215428628	203.48775806938372	599
1280	334.1233878657222	203.55118473305586	594
1281	334.0788426925428	204.16964174950218	593
1282	333.36745539773256	200.81678915974885	602
1283	333.02408142481	198.46376279955888	608
1284	332.99952512420714	203.815813580104	595
1285	333.3761221319437	203.8512333357793	591
1286	332.8724508089945	208.14477811393687	579
1287	333.1970700090751	205.44254699142692	589
1288	333.30011705402285	206.86439844143422	587
1289	332.8098740540445	204.48838585312686	590
1290	333.3839345499873	204.93144776820395	589
1291	334.01469353050925	205.85808746379314	590
1292	333.3004474192858	201.9491956334887	599
1293	333.2739693624899	206.8126439053051	588
1294	333.123653113842	201.28687794046357	597
1295	332.69839592278004	203.643737680765	592
1296	332.08942332677543	202.62710397892792	592
1297	331.7128661517054	198.84825934655723	605
1298	332.1211821064353	204.76936109249604	588
1299	333.7049498115666	206.76332484573294	586
1300	333.0093152555637	207.00827101710047	590
1301	333.24102418590337	201.48798848722265	600
1302	333.7003099936992	211.30834363068448	573
1303	332.15017461031675	205.5883978309298	584
1304	333.0822249772027	207.29496265699376	591
1305	331.9104756815359	203.37079075563557	594
1306	332.2853634674102	200.09037108479723	607
1307	332.8699021972716	208.11933549159636	582
1308	332.67510463204235	202.9813343698969	595
1309	332.1986141083762	202.66344774805333	595
1310	333.29646041058004	200.24679222881173	601
1311	332.90678230533376	202.6791104705052	597
1312	95.84152052551508	10113.719074042447	383
1313	332.41231073625386	204.28059073760926	593
1314	333.0905503220856	206.45908650151608	588
1315	332.87911144830287	206.41770762637606	586
1316	332.7811148352921	200.42035556532457	597
1317	333.0680849030614	200.10578600779155	599
1318	332.8623454226181	206.44004497991244	589
1319	333.1494819861837	206.59434632512554	585
1320	332.41600995417684	200.6499780632799	599
1321	332.9807685408741	203.96563984962933	590
1322	333.83017461001873	207.71577777303855	584
1323	333.63373593986034	211.14504373275355	574
1324	333.2913213465363	204.47651803962822	590
1325	333.08642613328993	209.0969943887082	580
1326	334.01346221845597	207.30055934940063	586
1327	332.9917944567278	202.94172837072404	593
1328	188.53541532438248	10174.210175650669	526
1329	332.4098181594163	205.0739577369928	591
1330	332.7549349637702	206.02235872247348	584
1331	333.6671672873199	205.16359582938227	589
1332	332.4478588588536	210.86835633543333	576
1333	333.67269624676555	205.0896173501941	593
1334	333.73475284688175	202.3339222230234	598
1335	333.4278446175158	202.04327095234936	596
1336	333.5020514698699	210.1300207600151	578
1337	331.2664738362655	198.07159189507524	606
1338	332.8251659392845	209.7588050834209	574
1339	332.8498994400725	206.18443582679515	585
1340	332.9630081448704	204.49908972863219	591
1341	332.14528643526137	207.97131836089454	580
1342	333.0304054431617	206.92012639552163	583
1343	332.14601581543684	204.21280456157922	586
1344	332.99495629873127	204.60866870852212	590
1345	332.55253183841705	204.2749493594477	587
1346	332.4842046662234	208.83187013484857	580
1347	333.1716680712998	208.0079609863776	580
1348	30.697355336509645	10074.610792081441	270
1349	334.05957394326106	206.3110860627783	585
1350	333.6147051611915	207.3934005930814	584
1351	332.9916276456788	205.0043173074186	589
1352	333.86071938462555	207.41364562734842	587
1353	333.72849118337035	202.84868945275173	598
1354	333.37020222470164	204.30918298067476	592
1355	332.82385506667197	207.66464604456445	579
1356	333.1980211716145	205.58532411903064	588
1357	334.1219683950767	206.74457067126514	587
1358	333.6180576365441	210.8593794671392	574
1359	333.30292517878115	206.81210066469816	586
1360	333.2507838085294	208.45013375410906	580
1361	333.1475804327056	207.70173270121626	583
